Fylke,Danmark,Grønland,Finland,Færøyene,Island,Sverige,Albania,Andorra,Belarus,Belgia,Bosnia-Hercegovina,Bulgaria,Estland,Frankrike,Gibraltar,Guernsey,Hellas,Irland,Italia,Jersey,Kosovo,Kroatia,Latvia,Liechtenstein,Litauen,Luxembourg,Malta,Man,Moldova,Monaco,Montenegro,Nederland,Nord-Makedonia,Polen,Portugal,Romania,Russland,San Marino,Serbia,Serbia og Montenegro,Slovakia,Slovenia,Spania,Storbritannia,Sveits,Tsjekkia,Tyrkia,Tyskland,Ukraina,Ungarn,Vatikanstaten,Østerrike,Algerie,Angola,Benin,Botswana,Det britiske territoriet i Indiahavet,Burkina Faso,Burundi,Djibouti,Egypt,Ekvatorial-Guinea,Elfenbeinskysten,Eritrea,Eswatini,Etiopia,Gabon,Gambia,Ghana,Guinea,Guinea-Bissau,Kamerun,Kapp Verde,Kenya,Komorene,Kongo,Kongo-Brazzaville,Lesotho,Liberia,Libya,Madagaskar,Malawi,Mali,Marokko,Mauritania,Mauritius,Mayotte,Mosambik,Namibia,Niger,Nigeria,Réunion,Rwanda,São Tomé og Príncipe,Senegal,Den sentralafrikanske republikk,Seychellene,Sierra Leone,Somalia,St. Helena,Sudan,Sør-Afrika,Sør-Sudan,Tanzania,Togo,Tsjad,Tunisia,Uganda,Vest-Sahara,Zambia,Zimbabwe,Afghanistan,Armenia,Aserbajdsjan,Bahrain,Bangladesh,Bhutan,Brunei,Filippinene,De forente arabiske emirater,Georgia,Hongkong,India,Indonesia,Irak,Iran,Israel,Japan,Jemen,Jordan,Kambodsja,Kasakhstan,Kina,Kirgisistan,Kuwait,Kypros,Laos,Libanon,Macao,Malaysia,Maldivene,Mongolia,Myanmar,Nepal,Nord-Korea,Oman,Pakistan,Palestina,Qatar,Saudi-Arabia,Singapore,Sri Lanka,Syria,Sør-Korea,Tadsjikistan,Taiwan,Thailand,Turkmenistan,Usbekistan,Vietnam,Øst-Timor,De amerikanske Jomfruøyene,Anguilla,Antigua og Barbuda,Aruba,Bahamas,Barbados,Belize,Bermuda,Bonaire,Sint Eustatius og Saba,De britiske Jomfruøyene,Canada,Caymanøyene,Costa Rica,Cuba,Curaçao,Dominica,Den dominikanske republikk,El Salvador,Franske Antiller,Grenada,Guadeloupe,Guatemala,Haiti,Honduras,Jamaica,Martinique,Mexico,Montserrat,De nederlandske Antillene,Nicaragua,Panama,Puerto Rico,Saint Kitts og Nevis,Saint Lucia,Saint Vincent og Grenadinene,Saint-Barthélemy,Saint-Martin,Saint-Pierre-et-Miquelon,Sint Maarten,Trinidad og Tobago,Turks- og Caicosøyene,USA,Argentina,Bolivia,Brasil,Chile,Colombia,Ecuador,Falklandsøyene,Fransk Guyana,Guyana,Paraguay,Peru,Surinam,Uruguay,Venezuela,Amerikansk Samoa,Australia,Christmasøya,Cookøyene,Fiji,Fransk Polynesia,Guam,Kiribati,Kokosøyene,Marshalløyene,Mikronesiaføderasjonen,Mindre stillehavsøyer (am.),Nauru,New Zealand,Niue,Nord-Marianene,Norfolkøya,Ny-Caledonia,Palau,Papua Ny-Guinea,Pitcairn,Salomonøyene,Samoa,Tokelau,Tonga,Tuvalu,Vanuatu,Wallis- og Futunaøyene,Statsløse,Uoppgitt
4613 Bømlo,20,0,13,14,5,40,0,0,7,4,20,3,7,4,0,0,0,4,5,0,0,0,80,0,207,0,0,0,3,0,0,12,0,140,4,62,37,0,5,0,16,0,20,22,3,3,5,94,290,3,0,3,0,0,0,0,0,0,0,0,0,0,0,90,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,20,0,4,0,0,3,0,0,3,3,0,3,0,32,3,0,0,3,0,0,58,0,0,0,6,5,17,26,0,0,0,9,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,8,16,0,3,0,32,132,0,0,0,62,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,5,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614 Stord,46,0,14,9,3,77,5,0,15,10,16,15,16,3,0,0,10,7,0,0,26,10,19,4,141,0,5,0,7,0,0,19,12,512,28,82,36,0,15,0,11,0,24,73,0,9,57,68,242,9,0,3,0,0,0,0,0,0,6,0,3,0,0,91,0,42,0,0,3,5,0,0,0,0,0,7,0,0,13,0,0,0,0,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,50,0,42,7,3,0,0,0,5,3,0,3,0,103,0,3,0,3,0,0,195,5,0,0,90,11,42,38,9,3,5,7,0,6,30,0,3,0,0,7,0,31,0,0,6,0,0,0,23,56,0,0,3,3,165,7,3,0,89,0,0,40,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,7,31,4,3,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615 Fitjar,3,0,0,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,43,0,3,0,0,0,0,3,0,98,3,5,3,0,3,0,0,0,0,5,0,0,0,14,57,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616 Tysnes,11,0,6,0,3,9,0,0,0,0,0,3,6,3,0,0,0,3,0,0,0,3,45,0,41,0,0,0,0,0,0,6,0,34,0,3,4,0,3,0,0,0,10,15,0,3,6,24,60,3,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617 Kvinnherad,23,0,11,3,20,26,0,0,3,7,23,3,31,0,0,0,0,0,8,0,3,9,11,0,108,0,0,0,0,0,3,16,3,238,3,24,44,0,16,0,8,3,19,22,3,0,3,58,212,5,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,18,0,5,3,0,0,0,3,0,7,0,0,4,13,0,0,0,3,0,0,78,0,3,0,6,0,16,9,3,0,0,0,0,8,7,3,0,3,0,3,0,0,0,0,0,4,0,0,3,10,0,0,0,0,41,0,0,0,47,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618 Ullensvang,30,0,7,0,12,32,12,0,0,0,15,8,16,11,0,0,6,3,3,0,0,8,11,0,71,0,0,0,12,0,0,26,5,367,3,23,36,0,17,0,14,0,16,17,3,15,16,55,233,6,0,3,0,0,0,0,0,0,0,0,4,0,0,32,0,33,0,0,0,0,0,0,0,0,0,26,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,16,29,30,3,0,4,3,15,0,3,0,26,0,3,0,0,0,0,55,0,0,0,25,0,25,14,3,0,6,3,0,3,7,4,0,0,0,4,0,0,0,0,0,0,0,0,16,3,0,0,0,5,123,0,0,0,115,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,9,0,7,3,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619 Eidfjord,5,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,8,0,40,0,3,0,0,3,0,3,0,9,0,0,3,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620 Ulvik,5,0,7,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,6,0,3,3,3,0,24,0,0,0,0,0,0,13,0,13,0,4,7,0,4,0,0,0,0,5,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621 Voss,54,0,7,3,15,44,0,0,0,5,24,4,21,16,0,0,12,5,13,0,3,41,30,0,51,0,0,0,10,0,0,54,0,302,5,25,36,0,16,0,29,0,34,69,9,14,10,51,324,7,0,7,3,0,0,0,0,0,12,0,0,0,0,104,0,51,0,0,0,0,0,3,0,4,0,35,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,5,0,0,0,0,0,46,0,17,9,0,0,0,0,0,14,0,0,3,27,4,0,0,3,0,0,65,0,0,0,7,3,45,12,0,0,0,5,0,3,16,0,3,0,0,14,0,3,0,0,5,0,0,0,4,4,0,3,0,4,159,3,0,3,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,16,3,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622 Kvam,24,0,3,0,0,22,0,0,0,3,7,3,3,5,0,0,3,0,3,0,6,4,22,0,108,0,0,0,7,0,0,37,0,110,0,14,14,0,4,0,3,3,3,20,3,0,7,66,159,3,0,3,0,0,0,0,0,0,3,0,0,0,0,66,0,14,0,0,0,0,0,0,0,0,0,32,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,33,0,12,3,0,0,0,0,0,6,0,3,0,5,0,3,0,0,0,0,36,0,4,0,0,0,9,3,0,0,0,3,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,7,9,0,0,3,0,54,0,0,0,54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623 Samnanger,19,0,0,0,3,7,0,0,0,3,7,0,4,0,0,0,3,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,53,0,3,17,0,3,0,3,0,0,7,3,0,3,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624 Bjørnafjorden,64,3,14,3,22,67,9,0,7,5,81,51,52,14,0,0,11,7,17,0,7,32,168,0,483,0,0,0,0,0,0,38,3,867,9,142,75,0,21,0,26,3,21,67,4,18,57,141,417,38,0,6,0,3,0,3,0,0,3,0,4,0,0,25,0,14,0,0,4,0,0,0,0,4,0,19,0,0,3,4,0,0,0,9,0,0,0,0,3,0,9,0,3,0,0,0,0,4,3,0,11,5,7,3,0,0,10,12,0,0,0,29,0,3,0,7,0,0,137,5,0,3,11,0,48,12,5,3,0,0,0,7,27,0,3,6,5,11,0,6,0,0,3,0,0,0,7,12,0,3,3,12,187,3,0,0,107,0,0,117,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,7,0,35,20,5,3,0,0,0,0,3,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625 Austevoll,11,0,0,11,6,12,3,0,4,0,0,5,3,5,0,0,0,0,3,0,3,5,128,0,121,0,0,0,3,0,3,0,0,120,12,49,16,0,0,0,3,0,6,18,0,3,5,20,116,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,58,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,14,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626 Øygarden,63,3,18,3,34,88,16,0,11,0,76,31,44,21,0,0,12,6,19,0,28,43,159,0,548,3,0,0,10,0,0,27,4,1005,24,301,118,0,32,0,32,3,70,109,6,25,74,208,495,24,0,7,6,19,0,0,0,0,10,0,10,0,0,195,0,41,0,5,11,0,0,3,0,11,0,74,3,0,0,15,3,0,0,24,0,0,0,0,0,0,6,0,4,0,0,0,0,8,49,0,34,22,0,3,0,0,8,16,0,3,0,129,0,0,0,13,0,0,189,3,3,3,60,5,70,91,4,6,0,25,3,10,75,0,3,3,3,49,0,0,0,0,3,4,0,0,29,25,0,6,3,39,328,10,0,0,212,0,4,60,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,4,0,49,6,4,44,88,16,3,0,0,0,0,20,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4627 Askøy,68,0,10,3,10,74,5,0,9,10,22,65,20,18,0,0,18,7,16,0,12,20,107,0,345,3,0,0,13,0,0,28,0,687,22,91,64,0,10,0,13,0,19,77,4,11,63,151,265,29,0,5,0,3,0,0,0,0,4,0,7,0,3,127,0,38,0,3,4,0,0,6,0,12,0,65,0,0,5,6,0,0,0,7,0,0,0,3,4,0,6,0,16,0,0,0,0,0,31,0,31,5,0,5,0,0,6,31,0,4,3,87,5,0,0,4,0,0,132,0,0,3,23,0,77,52,3,3,0,4,0,7,49,6,3,3,8,16,0,3,0,0,33,6,0,0,15,23,0,3,3,47,187,9,0,0,119,0,3,28,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,48,7,0,20,61,17,4,0,0,0,3,6,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628 Vaksdal,10,0,0,3,0,16,0,0,4,0,0,5,5,0,0,0,0,3,6,0,0,0,15,0,27,0,0,0,0,0,0,5,0,67,0,11,16,0,3,0,12,0,6,14,0,0,3,17,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629 Modalen,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630 Osterøy,10,0,3,3,17,17,0,0,3,0,3,0,0,6,0,0,0,5,8,0,10,9,12,0,108,0,0,0,7,0,0,5,0,301,8,20,13,0,6,0,3,3,0,23,3,3,9,56,153,8,0,0,3,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,3,4,0,0,0,12,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,25,0,3,0,5,0,7,3,0,0,0,0,0,0,0,0,0,3,0,12,0,4,0,0,0,0,0,0,0,0,0,0,3,0,17,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631 Alver,59,0,10,3,22,72,5,0,6,5,36,17,20,18,0,0,6,3,16,0,23,11,55,0,282,0,0,0,20,0,0,24,0,704,3,324,68,0,14,0,11,0,36,67,0,10,43,85,461,32,0,3,9,0,0,0,0,0,3,0,3,0,0,150,0,21,0,4,11,8,0,0,0,6,0,14,0,0,8,5,0,0,5,10,3,0,0,0,0,0,0,0,3,0,7,0,0,17,35,0,14,6,3,0,0,0,3,13,0,6,0,44,3,0,0,5,0,0,114,0,0,0,7,4,25,18,3,5,0,3,0,10,13,0,3,0,0,5,0,0,0,0,0,3,0,0,29,12,0,0,4,3,257,3,0,0,139,0,3,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,28,0,3,24,23,15,0,0,0,0,0,10,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632 Austrheim,5,0,0,0,0,5,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,5,0,0,38,0,0,0,3,0,0,4,0,78,0,75,7,0,0,0,3,0,3,3,0,0,10,7,81,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633 Fedje,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634 Masfjorden,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,3,0,37,0,4,3,0,0,0,3,0,0,8,0,0,0,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635 Gulen,3,0,0,0,0,3,0,0,3,0,17,0,3,0,0,0,0,0,0,0,0,3,8,0,114,0,0,0,0,0,0,6,0,57,0,3,5,0,0,0,4,0,0,3,0,0,3,9,115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636 Solund,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,33,0,3,5,0,0,0,0,0,0,0,0,0,0,5,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
